experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.6485581807792187,4,298.0,61.0,445,686.137363135793,,"- A golf course with well-maintained green fairways and sand traps, surrounded by dense forest.
- The course is located in a hilly, mountainous region with terraced fields visible in the background.
- A small building and a water feature ar"
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5926143135875463,4,304.0,128.0,447,754.2848523080182,,"This is an aerial, high-resolution image of a golf course nestled within a lush, forested landscape. The scene is dominated by the vibrant green of the manicured fairways and greens, which are intricately designed with winding paths and str"
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5926143135875463,4,303.0,128.0,447,754.2848523080182,,"- A house located in the upper left area of the image, surrounded by trees.
- A house located in the center of the image, near the middle of the green area.
- A house located in the lower right area of the image, near the edge of the green."
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5926143135875463,4,298.0,128.0,447,754.2848523080182,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Environmental Degradation and Soil Erosion**: The most significant risk is the visible degradation of the landscape. The large, irregularly sha"
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.5926143135875463,4,298.0,63.0,447,754.2848523080182,,"- A golf course with well-maintained green fairways and sand traps is nestled among dense forested hills.
- The course features a series of winding paths and water features, including a small pond.
- A few buildings, likely a clubhouse or r"
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5954043595120311,4,304.0,128.0,447,750.7502974387739,,"This is an aerial, high-resolution image of a golf course nestled within a lush, forested landscape. The scene is dominated by the vibrant green of the manicured fairways and greens, which are intricately designed with winding paths and str"
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5954043595120311,4,303.0,128.0,447,750.7502974387739,,"- A house located in the upper left area of the image, surrounded by trees.
- A house located in the center of the image, near the middle of the green area.
- A house located in the lower right area of the image, near the edge of the green."
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5954043595120311,4,298.0,128.0,447,750.7502974387739,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Environmental Degradation and Soil Erosion**: The most significant risk is the visible degradation of the landscape. The large, irregularly sha"
cb_prefix_vtc,guatemala-volcano_00000003_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.5954043595120311,4,298.0,63.0,447,750.7502974387739,,"- A golf course with well-maintained green fairways and sand traps is nestled among dense forested hills.
- The course features a series of winding paths and water features, including a small pond.
- A few buildings, likely a clubhouse or r"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.6499932929873466,4,304.0,128.0,438,673.8531069866385,,"This is a high-angle, satellite image of a landscape, likely taken from space, showing a dramatic contrast between a heavily damaged, barren area and a more intact, green region.

The scene is dominated by a large, dense cloud of smoke or a"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.6499932929873466,4,303.0,128.0,438,673.8531069866385,,"Based on the image provided, here are the top 10 visible objects and their locations:

- **Clouds/Mist**: The most prominent feature, covering the upper left and center of the image. It appears as a thick, white and grey mass, partially obs"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.6499932929873466,4,298.0,128.0,438,673.8531069866385,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity**: The most significant hazard is the presence of a large, dense plume of smoke and ash. This is a clear indic"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.6499932929873466,4,298.0,54.0,438,673.8531069866385,,"- A dense cloud of smoke and ash blankets a rugged, volcanic landscape.
- The terrain is a mix of dark, barren earth and patches of green vegetation.
- The smoke appears to be rising from the left side of the image, suggesting a recent volc"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.97542511112988,4,304.0,128.0,438,449.0349848515222,,"This is a high-angle, satellite image of a landscape, likely taken from space, showing a dramatic contrast between a heavily damaged, barren area and a more intact, green region.

The scene is dominated by a large, dense cloud of smoke or a"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.97542511112988,4,303.0,128.0,438,449.0349848515222,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **Clouds/Mist**: The most prominent feature, covering the upper left and center of the image. It appears as a thick, white and grey mass, partially obs"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.97542511112988,4,298.0,128.0,438,449.0349848515222,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity**: The most significant hazard is the presence of a large, dense plume of smoke and ash. This is a clear indic"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.97542511112988,4,298.0,54.0,438,449.0349848515222,,"- A dense cloud of smoke and ash blankets a rugged, volcanic landscape.
- The terrain is a mix of dark, barren earth and patches of green vegetation.
- The smoke appears to be rising from the left side of the image, suggesting a recent volc"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5895220609381795,4,304.0,128.0,438,742.9747400851401,,"This is a high-angle, satellite image of a landscape, likely taken from space, showing a dramatic contrast between a heavily damaged, barren area and a more intact, green region.

The scene is dominated by a large, dense cloud of smoke or a"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5895220609381795,4,303.0,128.0,438,742.9747400851401,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **Clouds/Mist**: The most prominent feature, covering the upper left and center of the image. It appears as a thick, white and grey mass, partially obs"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5895220609381795,4,298.0,128.0,438,742.9747400851401,,"Based on the visual evidence in this satellite image, several potential hazards and risks can be inferred:

- **Volcanic Activity**: The most significant hazard is the presence of a large, dense plume of smoke and ash. This is a clear indic"
cb_prefix_vtc,guatemala-volcano_00000005_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.5895220609381795,4,298.0,54.0,438,742.9747400851401,,"- A dense cloud of smoke and ash blankets a rugged, volcanic landscape.
- The terrain is a mix of dark, barren earth and patches of green vegetation.
- The smoke appears to be rising from the left side of the image, suggesting a recent volc"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.6477485848590732,4,304.0,128.0,442,682.3635131463287,,"This is an aerial, high-resolution satellite image of a terraced agricultural landscape. The scene is dominated by a series of steep, terraced hillsides, meticulously carved into the terrain to create a series of stepped fields. These terra"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.6477485848590732,4,303.0,128.0,442,682.3635131463287,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **1. Road** - Located in the central and lower right portion of the image, running diagonally from the lower left to the upper right.
- **2. Field** - "
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.6477485848590732,4,298.0,128.0,442,682.3635131463287,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Risk**: The image shows a large, terraced agricultural area, likely a hillside farmland. The presence of such te"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.6477485848590732,4,298.0,58.0,442,682.3635131463287,,"- Aerial view of a terraced agricultural landscape with rows of crops on slopes.
- The terrain is covered with a network of winding paths and small structures, likely for farming or access.
- The area is surrounded by dense green vegetation"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5906077735126019,4,304.0,128.0,442,748.3816160617619,,"This is an aerial, high-resolution satellite image of a terraced agricultural landscape. The scene is dominated by a series of steep, terraced hillsides, meticulously carved into the terrain to create a series of stepped fields. These terra"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5906077735126019,4,303.0,128.0,442,748.3816160617619,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **1. Road** - Located in the central and lower right portion of the image, running diagonally from the lower left to the upper right.
- **2. Field** - "
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5906077735126019,4,298.0,128.0,442,748.3816160617619,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Agricultural and Environmental Stress**: The image shows a large, terraced agricultural area, likely a hillside or mountainous region. T"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.5906077735126019,4,298.0,58.0,442,748.3816160617619,,"- Aerial view of a terraced agricultural landscape with rows of crops on slopes.
- The terrain is covered with a network of winding paths and small structures, likely for farming or access.
- The area is surrounded by dense green vegetation"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5962059311568737,4,304.0,128.0,442,741.3545838806842,,"This is an aerial, high-resolution satellite image of a terraced agricultural landscape. The scene is dominated by a series of steep, terraced hillsides, which are meticulously carved into the terrain to create a series of stepped fields. T"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5962059311568737,4,303.0,128.0,442,741.3545838806842,,"Based on the provided image, here are the top 10 visible objects and their locations:

- **1. Road** - Located in the central and lower right portion of the image, running diagonally from the lower left to the upper right.
- **2. Field** - "
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5962059311568737,4,298.0,128.0,442,741.3545838806842,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Risk**: The image shows a large, terraced agricultural area, likely a hillside farmland. The presence of such te"
cb_prefix_vtc,guatemala-volcano_00000005_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.5962059311568737,4,298.0,58.0,442,741.3545838806842,,"- Aerial view of a terraced agricultural landscape with rows of crops on slopes.
- The terrain is covered with a network of winding paths and small structures, likely for farming or access.
- The area is surrounded by dense green vegetation"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.6476660361513495,4,304.0,128.0,450,694.8025292078802,,"This is an aerial, satellite image of a mountainous region, likely taken from a satellite or drone, showing a significant landslide or debris flow. The scene is dominated by a large, dark brown, and heavily textured mass of mud and rock tha"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.6476660361513495,4,303.0,128.0,450,694.8025292078802,,"- A building with a red roof and a white roof, located on the left side of the image, near a road.
- A building with a white roof, located on the left side of the image, near a road.
- A building with a red roof and a white roof, located on"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.6476660361513495,4,298.0,128.0,450,694.8025292078802,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Massive Landslide or Soil Slump**: The most prominent feature is a large, extensive area of brown, debris-filled material that appears to be a "
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.6476660361513495,4,298.0,66.0,450,694.8025292078802,,"- A large landslide has occurred, creating a significant mudslide that has moved down a steep, forested slope.
- The landslide has damaged or destroyed a small building complex located at the base of the slope.
- The area is partially obscu"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5971243167296052,4,304.0,128.0,450,753.6119152953082,,"This is an aerial, satellite image of a mountainous region, likely taken from a satellite or drone, showing a significant landslide or debris flow. The scene is dominated by a large, dark brown, and heavily textured mass of mud and rock tha"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5971243167296052,4,303.0,128.0,450,753.6119152953082,,"- A building with a red roof and a white roof, located on the left side of the image, near a road.
- A building with a white roof, located on the right side of the image, near a road.
- A road, located on the left side of the image, near th"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5971243167296052,4,298.0,128.0,450,753.6119152953082,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is a large, dark, and irregularly shaped area of disturbed earth and debris, which appe"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.5971243167296052,4,298.0,66.0,450,753.6119152953082,,"- A large landslide has occurred, creating a significant mudslide that has moved down a steep, forested slope.
- The landslide has damaged or destroyed a small building complex located at the base of the slope.
- The area is partially obscu"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5968949720263481,4,304.0,128.0,450,753.9014752835548,,"This is an aerial, satellite image of a mountainous region, likely taken from a satellite or drone, showing a significant landslide or debris flow. The scene is dominated by a large, dark brown, and heavily textured mass of mud and rock tha"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5968949720263481,4,303.0,128.0,450,753.9014752835548,,"- A building with a red roof and a white roof, located on the left side of the image, near a road.
- A building with a white roof, located on the right side of the image, near a road.
- A road, located on the left side of the image, near th"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5968949720263481,4,298.0,128.0,450,753.9014752835548,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is a large, dark, and irregularly shaped area of disturbed earth and debris, which appe"
cb_prefix_vtc,guatemala-volcano_00000009_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.5968949720263481,4,298.0,66.0,450,753.9014752835548,,"- A large landslide has occurred, creating a significant mudslide that has moved down a steep, forested slope.
- The landslide has damaged or destroyed a small building complex located at the base of the slope.
- The area is partially obscu"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.648889328353107,4,304.0,128.0,445,685.787206779033,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a winding, light-colored river or stream that cuts through a patch of green, forested land. The river appears to be flow"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.648889328353107,4,303.0,128.0,445,685.787206779033,,"- Road: The road is located on the left side of the image, running from the bottom left corner to the center.
- Buildings: There are two buildings with red roofs located in the lower center of the image.
- Trees: The trees are scattered thr"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.648889328353107,4,298.0,128.0,445,685.787206779033,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Flood Risk**: The most prominent hazard is the presence of a large, meandering river or stream that appears to be flowing through a low-"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.648889328353107,4,298.0,61.0,445,685.787206779033,,"- A winding river or stream flows through a rural landscape, cutting through green fields and forested areas.
- Several buildings, including a large greenhouse-like structure, are located near the riverbank.
- The terrain is mostly flat wit"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.6008718833327293,4,304.0,128.0,445,740.590485831709,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a winding river or stream that cuts through a patch of land, creating a distinct, meandering path. The river appears to "
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.6008718833327293,4,303.0,128.0,445,740.590485831709,,"- Road: The road is located on the left side of the image, running from the bottom left corner to the center.
- Buildings: There are two buildings with red roofs located in the lower center of the image.
- Trees: The trees are scattered thr"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.6008718833327293,4,298.0,128.0,445,740.590485831709,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Flood Risk**: The most prominent hazard is the presence of a large, meandering river or stream that appears to be flowing through a low-"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.6008718833327293,4,298.0,61.0,445,740.590485831709,,"- A winding river or stream flows through a rural landscape, cutting through green fields and forested areas.
- Several buildings, including a large greenhouse-like structure, are located near the riverbank.
- The terrain is mostly flat wit"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5921816453337669,4,304.0,128.0,445,751.4586166364342,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a winding river or stream that cuts through a patch of land, creating a distinct, meandering path. The river appears to "
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5921816453337669,4,303.0,128.0,445,751.4586166364342,,"- Road: The road is located on the left side of the image, running from the bottom left corner to the center.
- Buildings: There are two buildings with red roofs located in the lower center of the image.
- Trees: The trees are scattered thr"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5921816453337669,4,298.0,128.0,445,751.4586166364342,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Flood Risk**: The most prominent hazard is the presence of a large, meandering river or stream that appears to be flowing through a low-"
cb_prefix_vtc,guatemala-volcano_00000009_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.5921816453337669,4,298.0,61.0,445,751.4586166364342,,"- A winding river or stream flows through a rural landscape, cutting through green fields and forested areas.
- Several buildings, including a large greenhouse-like structure, are located near the riverbank.
- The terrain is mostly flat wit"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.6499680252745748,4,304.0,128.0,459,706.1885849016934,,"This is an aerial, satellite image of a landscape, likely taken from a satellite in orbit. The scene is dominated by a dense, green forest covering a large portion of the terrain. A narrow, paved road cuts through the forest, running from t"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.6499680252745748,4,303.0,128.0,459,706.1885849016934,,"- Road: The road is located in the center-left of the image, running vertically through the green landscape.
- River: The river is located in the center of the image, flowing through the forested area.
- Forest: The forest is located on the"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.6499680252745748,4,298.0,128.0,459,706.1885849016934,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is the large, dark, and highly disturbed area on the left side of the image. This appea"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.6499680252745748,4,298.0,75.0,459,706.1885849016934,,"- A winding road cuts through a dense forested area, with a small settlement visible along the roadside.
- A prominent white river or stream flows through the center of the image, creating a stark contrast with the surrounding greenery.
- T"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.59298400208354,4,304.0,128.0,455,767.3056918926783,,"This is an aerial, satellite image of a landscape, likely taken from a satellite in orbit. The scene is dominated by a dense, green forest covering a large portion of the terrain. A narrow, paved road cuts through the forest, running from t"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.59298400208354,4,303.0,128.0,455,767.3056918926783,,"- Road: The road is located in the center-left of the image, running vertically through the green landscape.
- River: The river is located in the center of the image, flowing through the forested area.
- Forest: The forest is located on the"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.59298400208354,4,298.0,128.0,455,767.3056918926783,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is the large, dark, and heavily eroded area on the left side of the image. This is like"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.59298400208354,4,298.0,71.0,455,767.3056918926783,,"- A winding road cuts through a dense forested area, with a small settlement visible along the roadside.
- A prominent white river or stream flows through the forest, creating a stark contrast with the green foliage.
- The left side of the "
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.6008241297677159,4,304.0,128.0,455,757.2931536153635,,"This is an aerial, satellite image of a landscape, likely taken from a satellite in orbit. The scene is dominated by a dense, green forest covering a large portion of the terrain. A narrow, paved road cuts through the forest, running from t"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.6008241297677159,4,303.0,128.0,455,757.2931536153635,,"- Road: The road is located in the center-left of the image, running vertically through the green landscape.
- River: The river is located in the center of the image, flowing through the forested area.
- Forest: The forest is located on the"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.6008241297677159,4,298.0,128.0,455,757.2931536153635,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Landslide or Soil Erosion:** The most prominent feature is the large, dark, and highly disturbed area on the left side of the image. This appea"
cb_prefix_vtc,guatemala-volcano_00000011_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.6008241297677159,4,298.0,71.0,455,757.2931536153635,,"- A winding road cuts through a dense forested area, with a small settlement visible along the roadside.
- A prominent white river or stream flows through the forest, creating a stark contrast with the green foliage.
- The left side of the "
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.6483551831915975,4,304.0,128.0,442,681.7250967659546,,"This is an aerial, high-angle photograph of a lush, green landscape, likely a mountainous or hilly region, with a river flowing through it. The scene is partially obscured by a thick, white cloud or fog that dominates the left side of the i"
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.6483551831915975,4,303.0,128.0,442,681.7250967659546,,"- Road: Located on the left side of the image, running from the top left corner down to the bottom left.
- River: Located in the center of the image, flowing from the top right to the bottom left.
- Forest: Covers the majority of the right "
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.6483551831915975,4,298.0,128.0,442,681.7250967659546,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Flooding and Landslides**: The most significant risk is the presence of a river or stream flowing through a mountainous or hilly region. The wa"
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.6483551831915975,4,298.0,58.0,442,681.7250967659546,,"- A winding river flows through a lush, green valley, partially obscured by thick fog.
- A paved road runs alongside the river, with a few vehicles visible near the edge.
- The surrounding landscape features dense forests and agricultural p"
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5935514727607369,4,304.0,128.0,445,749.7243632977747,,"This is an aerial, high-angle photograph of a lush, green landscape, likely a mountainous or hilly region, with a river flowing through it. The scene is partially obscured by a thick, white cloud or fog that dominates the left side of the i"
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5935514727607369,4,303.0,128.0,445,749.7243632977747,,"- Road: Located on the left side of the image, running from the top left corner down to the bottom left.
- River: Located in the center of the image, flowing from the top right to the bottom left.
- Forest: Covers the majority of the right "
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5935514727607369,4,298.0,128.0,445,749.7243632977747,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Flooding and Landslides**: The most significant risk is the presence of a river or stream flowing through a mountainous or hilly region. The wa"
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.5935514727607369,4,298.0,61.0,445,749.7243632977747,,"- A winding river flows through a lush, green valley, partially obscured by thick fog or clouds.
- A paved road runs alongside the river, with a few vehicles visible near the lower left.
- The surrounding landscape features dense forests, a"
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5931334411725402,4,304.0,128.0,445,750.2527578284888,,"This is an aerial, high-angle photograph of a lush, green landscape, likely a mountainous or hilly region, with a significant natural feature running through it. The scene is dominated by a dense forest of green trees and vegetation, with a"
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5931334411725402,4,303.0,128.0,445,750.2527578284888,,"- Road: Located on the left side of the image, running from the top left corner down to the bottom left.
- River: Located in the center of the image, flowing from the top right to the bottom left.
- Forest: Covers the majority of the right "
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5931334411725402,4,298.0,128.0,445,750.2527578284888,,"Based on the image provided, here are the potential hazards and risks that can be inferred:

- **Flooding and Landslides**: The most significant risk is the presence of a river or stream flowing through a mountainous or hilly region. The wa"
cb_prefix_vtc,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.5931334411725402,4,298.0,61.0,445,750.2527578284888,,"- A winding river flows through a lush, green valley, partially obscured by thick fog or clouds.
- A paved road runs alongside the river, with a few vehicles visible near the lower left.
- The surrounding landscape features dense forests, a"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.650839701294899,4,304.0,128.0,457,702.169826288656,,"This is an aerial photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a large, dense forest of green trees, which covers a significant portion of the image. Within this forest, there are several distinc"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.650839701294899,4,303.0,128.0,457,702.169826288656,,"- A large building with a gray roof and a white wall, located in the upper left section of the image.
- A smaller building with a gray roof and a white wall, located in the lower right section of the image.
- A cluster of buildings with red"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.650839701294899,4,298.0,128.0,457,702.169826288656,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Agricultural and Environmental Risk**: The large, dense green area appears to be a forest or a heavily planted agricultural field. The p"
